tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_indec_id,titular_pais_nacimiento_indec_id
COMUNICACIÓN DE RECUPERO,2018-04-25,2015-01-29,21045,ROSARIO Nº 10,Santa Fe,Nacional,2015.0,20.0,PICK-UP,53,VOLKSWAGEN,WH,AMAROK 2.0L TDI 140 CV 4X2 348,1.0,Privado,Jurídica,ROSARIO,SANTA FE,No aplica,1959.0,No aplica,100,82,
COMUNICACIÓN DE RECUPERO,2018-04-12,2004-01-06,21045,ROSARIO Nº 10,Santa Fe,Nacional,2004.0,20.0,PICK-UP,68,TOYOTA,11,HILUX 4X2 CABINA DOBLE SRV 3.0 D,1.0,Privado,Jurídica,ROSARIO,SANTA FE,No aplica,1960.0,No aplica,100,82,
COMUNICACIÓN DE RECUPERO,2018-04-06,2003-08-04,21057,ROSARIO Nº 14,Santa Fe,Nacional,2003.0,20.0,PICK-UP,19,FORD,PC,RANGER XL C/C 4X2 2.8L D,1.0,Privado,Jurídica,ROSARIO,SANTA FE,No aplica,1963.0,No aplica,100,82,
COMUNICACIÓN DE RECUPERO,2018-04-24,2017-10-18,21059,ROSARIO Nº 16,Santa Fe,Nacional,2017.0,17.0,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1.0,Privado,Física,ROSARIO,SANTA FE,Masculino,1952.0,Argentina,100,82,ARG
COMUNICACIÓN DE RECUPERO,2018-04-09,1999-05-19,21060,VENADO TUERTO Nº 3,Santa Fe,Protocolo 21,1999.0,22.0,SEDAN 3 PUERTAS,136,VOLKSWAGEN,212,GOL GL 1.6D,1.0,Privado,Física,SANCTI SPIRITU,SANTA FE,Masculino,1950.0,Argentina,100,82,ARG
COMUNICACIÓN DE RECUPERO,2018-04-24,2008-02-12,21070,ROSARIO Nº 18,Santa Fe,Nacional,2008.0,22.0,FURGON,37,RENAULT,TE,KANGOO EXP CONFORT 1.9 AA,1.0,Privado,Física,FUNES,SANTA FE,Masculino,1988.0,Argentina,100,82,ARG
COMUNICACIÓN DE RECUPERO,2018-04-25,1998-06-19,1220,AVELLANEDA Nº 6,Buenos Aires,Importado,1998.0,13.0,FURGON VIDRIADO,044,FIAT,036,DUCATO 1.9D P.C. 10,1.0,Privado,Física,SARANDI,BUENOS AIRES,Masculino,1945.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-04-25,1998-01-28,4038,CORDOBA Nº 07,Córdoba,Importado,1998.0,2.0,SEDAN 4 PUERTAS,130,TOYOTA,061,COROLLA GLI 1.6,1.0,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1992.0,No aplica,100,14,
COMUNICACIÓN DE RECUPERO,2018-05-30,1997-02-07,1107,LANUS Nº 2,Buenos Aires,Nacional,1996.0,,BERLINA 5 PUERTAS,37,RENAULT,89,RENAULT 19 RN INYEC BIC,1.0,Privado,Física,LANUS,BUENOS AIRES,Femenino,1971.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-03,2001-04-17,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Bs.As.,Nacional,2001.0,,SEDAN,08,CHEVROLET,84,CORSA 3P. CITI 1.0 N,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-05-24,2001-07-26,1030,FLORENCIO VARELA Nº 1,Buenos Aires,Nacional,2001.0,12.0,SEDAN 4 PTAS,17,FIAT,11,DUNA SD,1.0,Privado,Física,"FLORENCIO VARELA, BS.AS.",BUENOS AIRES,No identificado,1934.0,No identificado,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-03,2012-12-18,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2012.0,20.0,PICK-UP,19,FORD,WH,RANGER2 DC 4X2 XL SAFETY 2.2LD,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-10,2014-01-10,1043,LA PLATA Nº 01,Buenos Aires,Importado,2014.0,4.0,RURAL 5 PUERTAS,024,CHEVROLET,630,CHEVROLET TRACKER FWD LTZ,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-03,2013-01-28,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,08,CHEVROLET,DN,AGILE 5P LTZ SPIRIT 1.4,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-07,2014-08-01,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2014.0,5.0,SEDAN 5 PUERTAS,047,FORD,A41,FIESTA 1.6L S,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-10,2012-01-03,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2012.0,20.0,PICK-UP,53,VOLKSWAGEN,RB,AMAROK 2.0L TDI 4X2 2T2,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-03,2012-10-17,1043,LA PLATA Nº 01,Buenos Aires,Importado,2012.0,2.0,SEDAN 4 PTAS,136,VOLKSWAGEN,467,VOLKSWAGEN VENTO 2.0 TSI,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-09,2014-08-26,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2014.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,712,208 FELINE 1.6 N,1.0,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1990.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-07,2014-03-28,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2014.0,17.0,SEDAN 5 PUERTAS,07,CITROEN,BD,C4 5P 1.6I X PACK PLUS,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-10,2011-09-22,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2011.0,4.0,RURAL 5 PTAS,044,FIAT,713,PALIO ADVENTURE 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-10,2013-05-02,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2013.0,4.0,RURAL 5 PTAS,027,CITROEN,271,C3 AIRCROSS 1.6I 16V EXCLUSIVE P,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-24,2008-01-15,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2008.0,17.0,SEDAN 5 PTAS,07,CITROEN,40,BERLINGO MULTISPACE 1.9D PACK,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-21,2013-01-14,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2013.0,17.0,SEDAN 5 PTAS,53,VOLKSWAGEN,TD,SURAN 1.6L 5D 700,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-24,2015-07-13,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2015.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,723,208 ALLURE 1.6N TOUCHSCREEN,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-22,2007-09-12,1046,LA PLATA Nº 04,Buenos Aires,Protocolo 21,2007.0,4.0,RURAL 5 PTAS,047,FORD,736,ECOSPORT 1.4L TDCI 4X2 XLS MP3,1.0,Privado,Física,M.B.GONNET,BUENOS AIRES,Femenino,1950.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-08,2014-08-06,1053,LOMAS DE ZAMORA Nº 1,Buenos Aires,Protocolo 21,2014.0,5.0,SEDAN 5 PUERTAS,047,FORD,A37,FIESTA 1.6L S PLUS,1.0,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1984.0,Argentina,50,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-30,2017-09-22,1065,MORON Nº 02,Buenos Aires,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,779,208 FELINE 1.6,1.0,Privado,Física,MORÓN,BUENOS AIRES,Masculino,1989.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-04,2016-11-22,1066,NECOCHEA Nº 1,Buenos Aires,Importado,2016.0,80.0,PICK-UP CABINA SIMPLE,C54,LIFAN,033,FOISON,1.0,Privado,Física,NECOCHEA,BUENOS AIRES,Masculino,1967.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-23,2010-01-04,1086,SAN FERNANDO Nº 1,Buenos Aires,Protocolo 21,2010.0,5.0,SEDAN 5 PTAS,044,FIAT,663,IDEA ELX 1.4 MPI 8V,1.0,Privado,Física,SAN FERNANDO,BUENOS AIRES,Masculino,1950.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-18,2005-06-24,1100,TRES DE FEBRERO Nº 1,Buenos Aires,Protocolo 21,2005.0,22.0,SEDAN 3 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1.0,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1971.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-04,2017-09-05,1106,LA MATANZA Nº 02,Buenos Aires,Nacional,2017.0,17.0,SEDAN 5 PUERTAS,80,HONDA,12,HR-V EX CVT,1.0,Privado,Física,RAMOS MEJIA,BUENOS AIRES,Masculino,1947.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-16,2005-04-29,1111,SAN ISIDRO Nº 02,Buenos Aires,Protocolo 21,2005.0,22.0,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1.0,Privado,Física,BOULOGNE,BUENOS AIRES,Femenino,1981.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-18,2011-03-28,1113,SAN VICENTE,Buenos Aires,Nacional,2011.0,12.0,SEDAN 4 PTAS,08,CHEVROLET,CK,CLASSIC 4 PTAS LT 1.4N,1.0,Privado,Física,DOMSELAAR,BUENOS AIRES,Masculino,1949.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-15,1995-03-07,1115,MORON Nº 01,Buenos Aires,Nacional,1993.0,18.0,SEDAN 3 PTAS,53,VOLKSWAGEN,11,GOL GL,1.0,Privado,Física,MORON,BUENOS AIRES,No identificado,1985.0,No identificado,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-02,1991-08-27,1120,LA MATANZA Nº 03,Buenos Aires,Nacional,1991.0,17.0,SEDAN 5 PTAS,37,RENAULT,20,RENAULT 11 TS,1.0,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Masculino,1976.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-09,2005-03-29,1147,LOMAS DE ZAMORA Nº 3,Buenos Aires,Protocolo 21,2005.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1.0,Privado,Física,L. DE ZAMORA,BUENOS AIRES,Masculino,1994.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-03,2005-03-11,1155,PERGAMINO Nº 2,Buenos Aires,Protocolo 21,2005.0,11.0,PICK UP,024,CHEVROLET,323,S10 2.8 T.I.(CAB.DOB),1.0,Privado,Física,PERGAMINO,BUENOS AIRES,Masculino,1965.0,Argentina,50,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-09,2016-05-02,1156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Protocolo 21,2016.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,723,208 ALLURE 1.6N TOUCHSCREEN,1.0,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1982.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-28,2012-08-30,1156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Nacional,2012.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,MB,207 COMPACT ALLURE 1.6 N 5P,1.0,Privado,Física,STOS.TESEI,BUENOS AIRES,Masculino,1952.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-03,1994-07-11,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Nacional,1994.0,12.0,SEDAN 4 PTAS,17,FIAT,78,DUNA SDR 1.7,1.0,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1949.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-30,2013-09-13,1167,LOMAS DE ZAMORA Nº 5,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PTAS,112,RENAULT,926,SANDERO STEPWAY PRIVILEGE NAV,1.0,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1967.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-02,2003-09-05,1168,MORON Nº 06,Buenos Aires,Protocolo 21,2003.0,5.0,SEDAN 5 PTAS,112,RENAULT,477,MEGANE SCENIC RXE 2.0 16V,1.0,Privado,Física,EL PALOMAR,BUENOS AIRES,Femenino,1975.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-02,2017-10-11,1169,OLIVOS Nº 05,Buenos Aires,Nacional,2017.0,17.0,SEDAN 5 PUERTAS,07,CITROEN,EX,BERLINGO MULTISPACE HDI 92 XTR AM18,1.0,Privado,Física,CARAPACHAY,BUENOS AIRES,Femenino,1973.0,Argentina,50,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-09,1998-09-08,1173,BERAZATEGUI Nº 2,Buenos Aires,Nacional,1998.0,17.0,SEDAN 5 PTAS,03,FORD,99,ESCORT LX 1.8 5P N 45H/98,1.0,Privado,Física,RANELAGH,BUENOS AIRES,Masculino,1981.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-09,1997-04-06,1174,LA MATANZA Nº 07,Buenos Aires,Nacional,1997.0,12.0,SEDAN 4 PTAS,53,VOLKSWAGEN,15,POLO CLASSIC 1.6 NAFTA,1.0,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1969.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-31,2009-03-11,1174,LA MATANZA Nº 07,Buenos Aires,Protocolo 21,2009.0,5.0,SEDAN 5 PTAS,112,RENAULT,710,SANDERO STEPWAY LUXE 1.6 16V,1.0,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Femenino,1982.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-02,2009-04-16,1178,LA MATANZA Nº 08,Buenos Aires,Protocolo 21,2009.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Física,RAMOS MEJIA,BUENOS AIRES,Masculino,1986.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-30,2013-02-22,1183,OLIVOS Nº 06,Buenos Aires,Importado,2013.0,5.0,SEDAN 5 PUERTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1.0,Privado,Jurídica,MUNRO,BUENOS AIRES,No aplica,2003.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-21,2013-02-19,1186,MORENO Nº 2,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1.0,Privado,Física,PASO DEL REY,BUENOS AIRES,Femenino,1982.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-07,2014-01-20,1188,LA PLATA Nº 07,Buenos Aires,Nacional,2014.0,17.0,SEDAN 5 PUERTAS,34,PEUGEOT,MK,308 SPORT,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-07,2011-06-07,1188,LA PLATA Nº 07,Buenos Aires,Importado,2011.0,2.0,SEDAN 4 PTAS,136,VOLKSWAGEN,285,BORA 2.0,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-11,2007-08-14,1188,LA PLATA Nº 07,Buenos Aires,Nacional,2007.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,FU,206 X-LINE 1.9D 5P,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-28,2013-05-27,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2013.0,4.0,RURAL 5 PUERTAS,027,CITROEN,270,C3 AIRCROSS 1.6I 16V SX PACK HIG,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-28,2008-03-05,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2008.0,5.0,SEDAN 5 PTAS,027,CITROEN,169,C3 1.4 HDI EXCLUSIVE,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-10,2011-08-18,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2011.0,5.0,SEDAN 5 PTAS,044,FIAT,729,PUNTO ATTRACTIVE 1.4 8V,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-14,2010-09-24,1188,LA PLATA Nº 07,Buenos Aires,Nacional,2010.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,KR,307 LIVE! 5P 2.0 HDI 110 CV,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-18,2013-02-19,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-11,2012-09-27,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2012.0,4.0,RURAL 5 PTAS,112,RENAULT,834,DUSTER DYNAMIQUE 1.6 4X2,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-28,2011-01-14,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2011.0,2.0,SEDAN 4 PTAS,136,VOLKSWAGEN,426,VOYAGE 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-28,1998-09-08,1188,LA PLATA Nº 07,Buenos Aires,Importado,1998.0,12.0,FAMILIAR,104,PEUGEOT,344,BOXER 320M 2.5D,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-30,2017-02-23,1188,LA PLATA Nº 07,Buenos Aires,Importado,2017.0,5.0,SEDAN 5 PUERTAS,130,TOYOTA,920,YARIS CVT,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-17,1972-05-22,1192,MORON Nº 07,Buenos Aires,Nacional,,26.0,CHASIS C/CABINA,19,FORD,11,F-100,1.0,Privado,Física,MORON,BUENOS AIRES,Masculino,1973.0,Estados Unidos,100,6,USA
COMUNICACIÓN DE RECUPERO,2018-05-07,2013-07-26,1218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Importado,2013.0,10.0,TODO TERRENO,136,VOLKSWAGEN,449,TIGUAN 2.0 TSI 4 MOTION,1.0,Privado,Física,CASTELAR,BUENOS AIRES,Femenino,1971.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-09,1999-09-27,1218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,1999.0,18.0,SEDAN 3 PTAS,17,FIAT,72,PALIO S 1.3 MPI (3P),1.0,Privado,Física,MORON,BUENOS AIRES,Masculino,1992.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-21,2012-03-30,1221,PILAR Nº 2,Buenos Aires,Protocolo 21,2012.0,10.0,TODO TERRENO,112,RENAULT,832,DUSTER PRIVILEGE 2.0 4X4,1.0,Privado,Física,PILAR,BUENOS AIRES,Masculino,1973.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-31,1999-07-19,1223,EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4),Buenos Aires,Nacional,1999.0,11.0,SEDAN 2 PTAS,17,FIAT,44,UNO S (1.4-3P),1.0,Privado,Física,EZEIZA,BUENOS AIRES,Masculino,1995.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-04,2011-06-22,1226,LA MATANZA Nº 09,Buenos Aires,Importado,2011.0,2.0,SEDAN 4 PTAS,136,VOLKSWAGEN,285,BORA 2.0,1.0,Privado,Física,GONZÁLEZ CATÁN,BUENOS AIRES,Masculino,1984.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-17,2012-09-12,1233,LANUS Nº 7,Buenos Aires,Protocolo 21,2012.0,5.0,SEDAN 5 PTAS,112,RENAULT,806,SANDERO PH2 PACK PLUS 1.6 8V,1.0,Privado,Física,LANUS,BUENOS AIRES,No identificado,1971.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-04,2013-01-16,1237,LOMAS DE ZAMORA Nº 7,Buenos Aires,Protocolo 21,2013.0,2.0,SEDAN 4 PTAS,112,RENAULT,867,LOGAN 1.6 8V PACK I,1.0,Privado,Física,VILLA FIORITO,BUENOS AIRES,Masculino,1992.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-31,2013-01-29,1239,QUILMES Nº 8,Buenos Aires,Nacional,2013.0,12.0,SEDAN 4 PUERTAS,17,FIAT,AZ,SIENA (F4) EL 1.4 8V,1.0,Privado,Física,QUILMES,BUENOS AIRES,Femenino,1948.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-22,2013-07-24,1240,JOSE C. PAZ Nº 1,Buenos Aires,Nacional,2013.0,12.0,SEDAN 4 PUERTAS,08,CHEVROLET,DS,CLASSIC 4P LT PACK 1.4N,1.0,Privado,Física,JOSE C. PAZ,BUENOS AIRES,Masculino,1992.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-03,2006-10-20,1243,BERAZATEGUI Nº 4,Buenos Aires,Nacional,2006.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,FJ,307 XT PREMIUM 2.0 HDI5P 90CV,1.0,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1985.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-28,2011-09-02,1245,LA PLATA Nº 11,Buenos Aires,Importado,2011.0,5.0,SEDAN 5 PTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-05-10,2009-02-26,1247,GENERAL RODRIGUEZ Nº 2,Buenos Aires,Nacional,2009.0,17.0,SEDAN 5 PTAS,53,VOLKSWAGEN,LW,SURAN 90A,1.0,Privado,Física,MORENO,BUENOS AIRES,Femenino,1977.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-02,2017-03-07,1255,LOMAS DE ZAMORA Nº 8,Buenos Aires,Nacional,2017.0,17.0,SEDAN 5 PUERTAS,19,FORD,XH,FOCUS 5P 1.6L N MT S,1.0,Privado,Física,TEMPERLEY,BUENOS AIRES,Masculino,1966.0,Argentina,50,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-11,2016-05-30,1247,GENERAL RODRIGUEZ Nº 2,Buenos Aires,Protocolo 21,2016.0,4.0,RURAL 5 PUERTAS,112,RENAULT,A15,DUSTER PH2 PRIVILEGE 1.6,1.0,Privado,Física,GRAL RODRIGUEZ,BUENOS AIRES,Masculino,1962.0,Perú,100,6,PER
COMUNICACIÓN DE RECUPERO,2018-05-17,2013-12-03,1257,MORENO Nº 3,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,024,CHEVROLET,640,CELTA LT 1.4N AA+DIR,1.0,Privado,Física,MORENO,BUENOS AIRES,Masculino,1963.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-17,1992-11-23,1266,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Nacional,1992.0,12.0,SEDAN 4 PTAS,37,RENAULT,78,RENAULT 12 TL,1.0,Privado,Física,GRAND BOURG,BUENOS AIRES,Masculino,1976.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-14,2011-09-20,1278,ZARATE Nº 3,Buenos Aires,Protocolo 21,2011.0,4.0,RURAL 5 PTAS,027,CITROEN,243,C3 AIRCROSS 1.6I 16V SX,1.0,Privado,Física,ZARATE,BUENOS AIRES,Masculino,1977.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-07,2017-04-27,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Protocolo 21,2017.0,30.0,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1.0,Privado,Física,EL JAGÜEL,BUENOS AIRES,Masculino,1976.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-05-11,2007-07-16,1295,EZEIZA Nº 2,Buenos Aires,Importado,2007.0,10.0,TODO TERRENO,058,HYUNDAI,229,SANTA FE 2.2 4WD CRDI,1.0,Privado,Física,LA UNION,BUENOS AIRES,Masculino,1969.0,Paraguay,100,6,PRY
COMUNICACIÓN DE RECUPERO,2018-05-03,2012-10-22,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Bs.As.,Protocolo 21,2012.0,2.0,SEDAN 4 PUERTAS,055,HONDA,C29,CITY LX M/T,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1982.0,Argentina,100,2,ARG
